channelId,channelTitle,videoId,weight,videoCount
UCwT2pJ7fLU5Tc9KSYcSIfZA,Travel Lover,"9XXLs1kNdGY,f2TV-vz6rWU,val7oRElK_Y,E5JT1adPkLs,U3NLOiSIRxc,z5tiMFT9P28,0-wyeO5HgFM,FWLpPseCxN8,4xFOlZhNoqE",0.005320303227118305,9
UCO8rRecwsVk8f25jONLmf6w,FizZer,8WsMprYtgDE,0.005267100194847122,1
UCEg0ejS8pCtjcfcJwYLpJog,Chandu Editz,4NtP1IM9hQY,0.005267100194847122,1
UCtznPHU8jXl4Gex6XbqUUhw,Cecepkama official,OrEjK96jYvA,0.005267100194847122,1
UCFn7GpR-DOITix9qInNfz_Q,Roanne Rae Padin,e8HRRyC5CRo,0.005267100194847122,1
UCvpWbGz1rpru5XRHkOfYW7Q,Vlad Meytin Photo,gO5w_5qwrqw,0.005267100194847122,1
UC3oUlFV7xYHQRyKFzbOppug,Black Bird Shooter,n2kOFFIMJdQ,0.005214429192898651,1
UCOmbRCsa4j7mO4CiWMB0QuQ,Milan Thomas,"bL31L-wxazc,B-JDdBuOdug",0.005214429192898651,2
UCTc_AeO-lZzigNewmMPcs9g,Lee Zavitz,nyl6jlyamrU,0.005214429192898651,1
UChEkcjgr7uOQ7Bf-CIwa4LQ,Abdullah AlAhmed عبدالله الأحمد,IRBL1-v-1-k,0.005214429192898651,1
UCzaRorDlS1gd6EROE-xGm-Q,Boss Wallah (Telugu),8jGjkIHhYdY,0.005214429192898651,1
UCME6M3KQNMEdDDFkSyBFHyg,Mehedi The Falcon,nCKlx07_Z3s,0.005214429192898651,1
UC9idpxArdALlYrBReaFT81w,BE NATURAL PRIYA ,9MTU3gizh78,0.005214429192898651,1
UC0nR2AIqESHiW24KPMtYFXw,MUHAMMAD IRFAN,JLLgumJoCbo,0.005214429192898651,1
UC5P8MuiZQO5ezLlnr50EPhQ,PRICELESS,H2jXAMfhvWY,0.005162284900969664,1
UC9xTdJ0g7hsGOl4ohLqM84Q,Marwadi Bindniii,"kH7VzPfXJTE,kH7VzPfXJTE,kH7VzPfXJTE",0.005162284900969664,3
UC5ffZUwZ6OLAl7ipvoQXbMw,Learn With Sachin LWS,9YSRYamvixk,0.005162284900969664,1
UCuhFANWtY4mUbzifrO_Bsog,A.square Art,"VLwAZL7g_6U,kncFJa-w_2A",0.005162284900969664,2
UCjs2n30I3TfXjDwbcgIV_xA,Viral Trend Vibes,dnx-x4NaV74,0.005162284900969664,1
UCGRLXJlNOuP5CCSIyehNEqA,Александр Стебловский,w800GOlU0TU,0.005162284900969664,1
UCkntFtP3KLSCvEkpCQHtoOQ,Bernie Shore,2m-T6bhB49w,0.005162284900969664,1
UCsCshUBZThgRhuekwZ77Bvw,Studio Builder,iSeTmiG_Skc,0.005162284900969664,1
UCVkHZ0xiC-EgNY-ygYh0LRg,Washington College,pKLlShN1tfY,0.005110662051959968,1
UCSNoBpQkS2eRG7jVnTdblXg,Tapas Kumar Das,"mgmNWUmYIc0,mgmNWUmYIc0,mgmNWUmYIc0",0.005110662051959968,3
UCB0g5oe_tIoHVaGCDSx7Qow,ANISUR RAHMAN ,Fc_NEJDNlTU,0.005110662051959968,1
UCZhw5e8FZd8dN9uAicgDLOQ,Mark Kerton,WhlKAvQvazQ,0.005110662051959968,1
UCMwr0F8p4E1ZqAYIgTkKjkg,Jeep Wala Ladka,dmDcrtxEYiU,0.005110662051959968,1
UC5l3ZKDcm2tQaY6jlXOl2CQ,360GoogleVirtualPhotographyCourse,"7KPyfCq1Qmk,oRn2x8a8OE0",0.005110662051959968,2
UCYj6JWzbC93OLMp0h7apFvA,Eye Macro ,ytrfIR7RZBE,0.005110662051959968,1
UCoiDPeXDSH-zNDTj5Gu-K4g,SciTech telugu,drOsEPQnOF4,0.005059555431440368,1
UC3kLp0xNvVmLYmMkIvR7K7g,Tech with areyouAgod,UduJTmGQP-E,0.005059555431440368,1
UCh_MWuead8z6DOIVJONwVkQ,MR.G Editing Tutorials,JLggbP7AnQA,0.005059555431440368,1
UCPp1RuDLEpy4IHRolGtev0w,ReelLife Stock Video,fCcmyyK5VFk,0.005059555431440368,1
UCOhHO2ICt0ti9KAh-QHvttQ,Technical Guruji,qv6L6hKtmWM,0.005059555431440368,1
UCupKnx2SIEfS3M0gFSW6WZw,CameraLK Store,tEIhaISAnhc,0.005008959877125964,1
UCrga55Y3Tn3hEH1Qoe5TIBw,HarshVardhan | Video Editing ,GWikMvp8uq0,0.005008959877125964,1
UCej3VYFWSeQL5lyLt1Qtf6g,FullSpectrumuk,pviMW28F3VA,0.005008959877125964,1
UCKner7oBaaM1lk6UZ9mbLbg,Techy Arsh,-JjLZ35lN8Q,0.005008959877125964,1
UCLa7qQpIUONwwMTKV_XZJeA,PAPA- Photoartio Academy of Photography Art,n4D6K0dblq0,0.005008959877125964,1
UC8folU6bbxztSSEGqK2GHiQ,PS Tutorial Cs6,"R0VX8lqE0Wo,R0VX8lqE0Wo,R0VX8lqE0Wo",0.005008959877125964,3
UC2KyBe9TyPIux8YpkMRpcUQ,Oru  Dubai Couple,odKk0SmfzCM,0.0049588702783547045,1
UCz53fS80lyWaW95o0j0LhAA, Shamim World's ,jccMSA2QJDA,0.0049588702783547045,1
UC-usJXFAo6AYZVeWmC7rmLA,Galaxy Mobile Center ,c7M5rMOS7t0,0.0049588702783547045,1
UCknkS06I7qYaVN1sJ_NGN2g,SH FOTOGRAPHY,bBD0VuqczOA,0.0049588702783547045,1
UCqWJ_qr99wouQ4AMebsIUKQ,Mateen Kazi,ncI9oXkrans,0.0049588702783547045,1
UCvMXHb40Crg9ts0CG8uXesg,shijoz Vlog,0LbSG1GwKX8,0.004909281575571157,1
UCBh3Ew1QTHAD27IufhF-J1Q,Kaia Kamera,9Gqq6P74J7Y,0.004909281575571157,1
UCrN2cQNwRsr2S0rC8KESsZQ,Monchi Drives,"O4qsQjK3K0g,RKej01FSrh8,02-km88OvmQ,My6EJkX2Qd8,BZE4xBs_qeY,c5Key2QeY1Y,PhmAg65IytY,475p0PMYlzU,FT0MaScDt-g,bg-SkKZATn4,uxBVLzHoH2I",0.004909281575571157,11
UC_UfuJ9g5OcVrMOwLdgqi1w,Jordan Powers,G9g-LXWImi8,0.004909281575571157,1
UCrqADgV0mfkMr8WdYmlXJyQ,P J Cinematic Ideas,WoqiO4WPmKU,0.004909281575571157,1
UCsIrmVXYp9TsSAnT3hLsgpg,Mithu Vlogs,"HuNORLC7nNY,eaqUrHqKiSQ",0.004909281575571157,2
UCltDt058QDd1_MfB2TJOGHg,Tanob Arobi,IPpRywsBJkY,0.0048601887598154455,1
UC8SYxDtrw9jJOqUnTqfddGw,Szanto Peter,7WDrq0UgMZc,0.0048601887598154455,1
UCdXuB3NAs6h4yfMRHorjjAA,Rin Design,TVUxMq5eTRo,0.0048601887598154455,1
UCn0SshozrPjtsEWCzWtS78Q,Ka Production,"VNro_6DfgiE,sZwgyxv0fAM,X3EYcivr7AY",0.0048601887598154455,3
UCsOaRamKKNip_O23cL9xa0Q,Mr Driver,"q6YaY-a9LbE,jT9UyO6WbtU,hQ4N2BZeT_Q,4nx6hjWHQv4,yU36QCEAoZo,qxapEgh6gIY,vaL6kUBHwBc",0.0048601887598154455,7
UCaDZLsDEEBBJESXmmi-9m5w,Premiere Gal,lY6LSdYyvnc,0.0048601887598154455,1
UCmZaloxlvo4a686sm-P0uJQ,wisdomfreak,DfovVgaHHjI,0.004811586872217291,1
UCIPXr-VKSqGmsiHy5H6Z5SQ,Vorp Live,dCGqkX6hUzg,0.004811586872217291,1
UCdV1RnDHS7YNRlR212mdd2g,مؤمن طلال ,5LeBiUF7vZw,0.004811586872217291,1
UCSrT-TUwlkSZWyvep2E7_sQ,Tavis Leaf Glover,EMVwOIZ3GV0,0.004763471003495118,1
UCSHjDMkSe9bdObuDLSP58_Q,Captured Moment ,CnS3yXtolYQ,0.004763471003495118,1
UCI7PSiBNOpYLmiodNWRZJSA,Jason Zhao,g84Dan_L07U,0.004763471003495118,1
UCNV2MVnKrDk5bX6nvNc2mCA,TECHNICAL ISSUE,z28DnSFcOXM,0.004763471003495118,1
UCVpD1nkgwZSPimYr_hUL5ew,Kang Huda Official,m_ZjT68ZVyM,0.004763471003495118,1
UCTsvV1XVv6t-ghG4SD4_rTw,Mike Jeffrey,hNwFO8tmvuM,0.004763471003495118,1
UC7LEtKKWurI1aRwXQMGFoYA,Pick All Pics,-gLPG1BWdA0,0.004763471003495118,1
UCuh6qSN5sA-sooKnDXSFL1Q,zebroukgamer,4ELAGgHFaII,0.004763471003495118,1
UCe25swSVyP7uHaDjlqI4tnw,SS creation,AQvTSQCRzpA,0.004763471003495118,1
UCVeV3nf9A25tGgFY7dX5fXg,won yen,jm5YIrISkc4,0.004715836293460167,1
UCUauCY1-so1ou88mgYj4k4Q,M.K.S.MOBILE 1,wnbt3NjD-sQ,0.004715836293460167,1
UC7bxz6RfxxxRkV7h1H0vH9A,OXA Tech,Ro3ZxEvBruU,0.004715836293460167,1
UCThA7aoPqvjdJToeWw7m-AA,Make Media,tzNqD6PYxOA,0.004715836293460167,1
UCFDbhxmWGRIZDIscz54bf3g,BuySell Boom,"iD1DmoMT1SE,cb_qQCuN4wQ",0.004668677930525565,2
UCnT0nE3pO--c-VKJM-FaefA,United States Revealed,3-dOnUk66WM,0.004668677930525565,1
UCKQucPIk5iczRz7P9kgsJQw,5-Year Crafts HOUSE,Jc13kgaVSMM,0.004668677930525565,1
UChqnjc90g51jqVkN6tjo0Vg,JOBY,Y09HIGl4PUw,0.004668677930525565,1
UCgjJGE17yfovAvWUzEJFENA,KendinYap,zf1eud0LRKc,0.004668677930525565,1
UCTU5pXozAV58vSjGTtGYIxw,The Lovers Passport,XAQepAWmfXI,0.0046219911512203095,1
UCqbN9EHwlTa36U_1rCmDGPA,TECH ADITYA,QuLnTAiYDRA,0.0046219911512203095,1
UCS261lQDXjMvc8Jck-2CQEg,Gyan Therapy,dNKzlTKAmx0,0.0046219911512203095,1
UCWgkTiWrR7sl_QqRhK9_Vug,Annie Dang,lOAETrx2pXk,0.0046219911512203095,1
UCxKQyylc1PEXCc53eZs9ntg,Live World,TMD2VB0bMJY,0.0046219911512203095,1
UCxCEZwpAF3T2deJpmM2Zljg,YatoTeam,idJ6fJSlNuY,0.0046219911512203095,1
UC3qCArWAphL2iC_jJlnVFyQ,Travel as a lifestyle ,-zhaEu4cUiQ,0.0046219911512203095,1
UC6xSMnP6mXyUVy_VCUHKclQ,detodomenosplata,ywJtX1_4N0w,0.0046219911512203095,1
UC25bTlxtkCFe4kDWxjihSTg,ABH Photography ,6X4F9ML6viM,0.0046219911512203095,1
UC3nVDfHY6gON1YVyc-5WB5g,CubzyPlays,a40XJ4sv32M,0.004575771239708106,1
UC_0domyaNM8tgRJiDeDwW1w,ramadevi12 creations n vlogs,"G0-H-H6iHg0,E_mquEfPCr4",0.004575771239708106,2
UCfR8y6eFSA4AQmYa06PNkEQ,Iberian Wonders,5TlGyr3kQKI,0.004575771239708106,1
UCVLN0tY51ewH44wUtx3YZTA,Tech Spurt,Dhf-qKZqPJ0,0.004575771239708106,1
UC81E9W-jPDjTfJUz5VBC-aw,ck115 illustrator,msNkgvOhUR4,0.004530013527311025,1
UC5FnJ7NdVIQ8JFE1RYv_l3Q,Royaltyz Celluler,"LFUzcxTYQts,7lAdPWyJ2E8",0.004530013527311025,2
UC_JXGkvlYFLmYJDULmpqWjg,Rudrani Padole,cdwhbbUeiLs,0.004530013527311025,1
UC3U08QGgFAhm4Xayu_vOj7A,Minn Thant - Green Area,npD5yMVv0PY,0.004530013527311025,1
UC0BkkYxuwnPdKsPMcqkB6eA,Radhe Deesa,mGR-QBl5XkM,0.004530013527311025,1
UCsbL8EXphvEHcsfEA96v1Dw,Seavishal Vlog,fj6JGTwTj8k,0.004530013527311025,1
UC7X4ffO5-PyjDvP78MfxfbA,pescador faixa preta,lOG4JXyOxGg,0.004530013527311025,1
UCn8-r9O5zMkln92r0j4XAGQ,AP Creation ,"d8SdsqFLUuA,d8SdsqFLUuA,82ypXUUeJUQ",0.004484713392037915,3
UCKGLNC3RJIpqdaPN5S1d_9Q,Espen Helland,"8eJ03azU33Q,8eJ03azU33Q",0.004484713392037915,2
UC-RT_CnQL80To0i7s1DGPGA,RAZZ SUMAN PHOTOGRAPHY,U6IjNpWv1c0,0.004484713392037915,1
UCmqoQau2nR-12e7LnaBY5CA,Live with Vicky17,ybwyIr7GfPo,0.004484713392037915,1
UCPLv6eXxfKSRvmvgjTnpjkQ,VickGeek,_Kks-mgm6rQ,0.004439866258117536,1
UChe01CqFE3129LiUcsX-xQA,Azzel83,jdHv7Itxe5E,0.004439866258117536,1
UCNmU6UTFcuF1hJrSitdCk8w,Buy Guide,NUf0jcV6SXg,0.004439866258117536,1
UC1rGqETAL7_rAElj9Oe404Q,Peter Coulson,0Psb1PlkI6o,0.004395467595536361,1
UCIfBYTbPSg_Pj1i5V8WyBxg,TechnicallyAlex,afQuC_wD-uc,0.004395467595536361,1
UCrTDbHibVmmxQPABR0IOg6w,Travel With Pawan ,"Hh7g4YbPTZs,nnrUlH4EblQ,usEziwfqPBo",0.004395467595536361,3
UCVWCgooo5QcQSQuOM0jMyrw,Gadgets with AJW,-GyvWRR-BtE,0.004395467595536361,1
UCPZCxal0_zaKROGx36-461A,@___K____100k,Xw0IuetiodE,0.004395467595536361,1
UC3XYZEMGYchBdmFTsIj_XuA,TNK Photo,dmriJxLI-3s,0.004395467595536361,1
UCYQUaw5Nk3801QeLPppMvNQ,PocketTech,s5VvqON5Smk,0.0043515129195809965,1
UCkvAbo9y5J0ld9AOzFLzynQ,Wanderlight by Daniel,cQJYIpf_I-U,0.0043515129195809965,1
UCBS5_X2emKCVToCOjZbfuow,Nomad’s Kit,"Lta_UqNspkU,Lta_UqNspkU",0.0043515129195809965,2
UCf7_nmvWnZHj5ttb8axA-fw,Dynamic Depot,f-epWuMkA2E,0.0043515129195809965,1
UCfJoLmif8SwbiMP96anWwwA,Birds and Backroads,wjc5nH4ktLM,0.004307997790385187,1
UCTA16S3LhA-fCYL7mc8HRmg,China Super Product,bsEWFvzm5jg,0.004307997790385187,1
UCbipkeRiS5_64uouKU9H_xg,lighttoframe,"lkelR_3sjwA,lkelR_3sjwA",0.004307997790385187,2
UC6NK95qassTilrIVwD5oA7Q,Theneer Idaivelai,MeEK8RJKxHI,0.004307997790385187,1
UCnF6sH38niK-oITZkEaV0ww,Raju Trends,3-0A9RK6Dto,0.004307997790385187,1
UCdauUKgHdTyIXbsuhUMMvoQ,Veri Apriyatno Drawings,"lYhwVsnbwOU,HPz7lZ_eXqE,MlM9rVxw6I4,vC5f_3DxluA",0.004307997790385187,4
UCQqGZhNlhKweZDan4Sa54lA,Orvix,4QPT2EYyYwM,0.004264917812481335,1
UC1RaMODsCB6fpTRNA2LH_iA,Nikon Belgium,QRp0svgAHH8,0.004264917812481335,1
UCEStqZeEHRxq541D2QUpPhQ,Khokon On The Go,"1z-ai23l0SI,x-qzLgtC-eg",0.004264917812481335,2
UCMV7eRzY6_otuaR6uLn1aMQ,Vero Tech,ivmCRgq7mc0,0.004264917812481335,1
UCw8Vdg9AtOuupEceR_0nctg,Tech Editz,"KnXwJzKG5Sg,QAsThTVr4GQ,Ixa6A8fhMoA",0.004264917812481335,3
UCWL1i1kOAweNKFCFZwdWkWQ,Landscapes Story,"7YSyN7o-mNU,7YSyN7o-mNU",0.004264917812481335,2
UCbybmzHR9lGrvoB9cSOTMXw,HTG George,A2sTK6V3EIk,0.004222268634356522,1
UCJaf_LRCmTB9nIJpZck7ezw,Philip Cockram,ZGHL9m3nQFo,0.004222268634356522,1
UCIX-cspY7KBzk85CIEy6-8A,photography idea ,BmFIwm7ZlyE,0.004222268634356522,1
UCNxkfVCVJ4qxC5SyLIyqWig,Mini Stories Photography ,9tte6oVlpbI,0.004222268634356522,1
UC9Mp8i7xczxX8QiVSLdYnRA,Mr Surya,rUVmy4feFJs,0.004222268634356522,1
UCwXIyg7AyTVGLtqeslYVA6g,Mujahid YT,fQHdkc5--2I,0.004222268634356522,1
UCZ129n7wJ97ZY5HIK5o5ZzQ,Comfyvlog,1HEkE3lPKwY,0.004222268634356522,1
UCaUV-eWSkjq7AnhOP1KcECA,Susantarout Trading And Miles 2.0,FfpW4AlwUk0,0.004180045948012957,1
UChL-bPzTisJjH2O-Qd6KiBg,Kj Joshi,"5jv4CsLVOtY,5jv4CsLVOtY",0.004180045948012957,2
UCQ_uYLs0m5Bt0cSa3QTD1zA,CAC,sOoRLAW0tBo,0.004180045948012957,1
UC1LqhFmlQCc-KP9k0W8K_Ew,MOBILE STATUS MAKER ,"e8aieGgxnC4,N9O_uuDh9qg",0.004180045948012957,2
UCYPs4ObvwenWKu7RIpnj1cA,Bishal Dar Class,"O39VMqFinUo,O39VMqFinUo",0.004180045948012957,2
UCMKgTccN1UqDiicKz2xi6Dg,CTECHLK,wuXoqGt5_G0,0.004180045948012957,1
UC58WEAecjPZx4EWeaTg1gyA,♚𝐏𝐫𝐢𝐧𝐜𝐞 𝐄𝐝𝐢𝐭𝐨𝐫 𝐒𝐡𝐚𝐧𝐭𝐨  1M ,"bV351ML2lcU,gHLoW-g07xY",0.004138245488532827,2
UCnYeEEzz7o3kEQ0dLVAHzGQ,Jonathan The Explorer,LcTyoi1doEE,0.004138245488532827,1
UCymkWUHwcDbqlJckhFQ0QrA,s.k. edition 009,"-9zuI6FwBK4,-9zuI6FwBK4",0.004138245488532827,2
UC7ckEyuJIir63HCa8wstN6w,Insta guide,_vBQLSlBj4k,0.004138245488532827,1
UCiuFO2oly5EjOxMfuJbhFhA,BeYourBest,"ArAcYEuBJbU,ArAcYEuBJbU",0.004138245488532827,2
UCWoKfdFgg2GP8rmu-LHn1TQ,Computer Panel,g3KQRcncF-k,0.004096863033647498,1
UC9JnwNCHM9kh8pFEBT9EJsg,Ravi Telugu Editz,uJdK6kvPeKk,0.004096863033647498,1
UCEHbog2Xu_jljjxAiXhxv4w,Leslie Andrews,epPM7aQx_3g,0.0040558944033110235,1
UCqo_UlRXnuxq0ku18CZM-mQ,All Best Tips,d0oOA2zYrKQ,0.0040558944033110235,1
UCNzkLGEslS6xtz4S-RjAH9w,Awais JR,gfJwbdmpqcw,0.0040558944033110235,1
UC52HnzKQ20QpUtGf7H9zddg,Studio Wallah,cfpFSBaPE04,0.0040558944033110235,1
UCLT5XweGCAEOoLY9M95f5fg,Art Across Cultures,Ml7hNercEJs,0.004015335459277913,1
UCyDRyLUDDZCtPY-hTgJFbvg,Mithu Vlogs Kitchen,"KJJcAE4PHe4,_QSYezfn2gM",0.004015335459277913,2
UCF-fluqUnqyuIX9HNtbPPmw,Chetna Lomate,nI6eLiDgvjk,0.004015335459277913,1
UCZDCqcWZVNyvTSsoc-chKJg,Spreading Gyan,NjWhOsGW_ZA,0.004015335459277913,1
UC3MJVwoumJMTqCe9IaEhtiw,World at War,yQvaKwb17M0,0.004015335459277913,1
UCesNaN1beA3dEY75Foambyw,Gadget Therapy,ObdHpiLwIlw,0.003975182104685134,1
UC-8lhtZdIiXr8oZsHbIZFPA,PLANET VAV ,"ZCF0kbijUv8,qmiUYdBkuvY",0.003975182104685134,2
UC5U2jbVQOdEAa1_btvUGRAQ,SJ PHOTOGRAPHY,qUXfsPOsCRs,0.003975182104685134,1
UCRDGi85NPHQsbboHVnU6tOw,BEYOND THE FRAME,0aCi64BBPrU,0.003975182104685134,1
UCdWkUYM2JZHLlHUDlfuXhzA,Satisfying Videos,t5X6h0gzmFM,0.003975182104685134,1
UC912PZjhm8Wsu4_SY_sIhPg,Wasim Jatoi Official,5k-ZvPcJVYs,0.003975182104685134,1
UCFJ9SCn3yru_hT40_565dnw,Western Europe Explorer,Qz40U9d5FlA,0.003935430283638282,1
UCBnjx8YR6_Ck2iB4aZalr_g,𝐃𝐊 𝐏𝐈𝐂𝐓𝐔𝐑𝐒 ,rTAcn_GsetY,0.0038960759808018995,1
UCOsWkXGLLlJxPjFetif4Vew,Tech Singh,fU6GvXxogiA,0.0038960759808018995,1
UC-D1Wy1HYCeqqEVn_JMj2EA,Todd DeWald,mhETn_yag1A,0.0038960759808018995,1
UCdKU8HuIj_VEGFRNunzItTw,Wild Tracks,"BAOrFhNxiBE,l0tJ4jA0w4U,uScwAnyyGEw",0.0038960759808018995,3
UC0gtfOZsuTE-0Z0qFltylpQ,Idea MediaTraining Nepal,AijYXmWgT74,0.0038571152209938807,1
UCyml8uvi67wM30Bhu_EmYyQ,Grammy,fUV3Iv9hmCo,0.0038571152209938807,1
UCF1d6dFY7GIALO5-bKPjvsA,GraphiMix,LVr5sf9Ja44,0.0038571152209938807,1
UCTwig_67QiQ6oSRHhCCaRYg,km.atelier,"H1fb1HQWMwQ,H1fb1HQWMwQ",0.0038185440687839418,2
UCbJxW9TGk1oL3_-APBBD44w,Entertainment,BVvOgSGKuXw,0.0038185440687839418,1
UCSYbjDgZx0au48cvI6RUSAg,Arvind zone,DSqvtVeOc4g,0.0038185440687839418,1
UCJUgC5lGR3tzVEkzrrKzrDw,Christian Laguerta,YlryN4k8U0Q,0.0038185440687839418,1
UCsBG_EN3Lb2nfP8agSX8ahQ,Ashraful's Vlog,nubRZE0CWz0,0.0038185440687839418,1
UCegLWH8apY9IlIVhz3JooNQ,VIBES TIMELAPSE ,T-__b9SxX2A,0.003780358628096102,1
UC5Rg2XOWLEv-umX-sbCB0Yw,Tik Tik,oS2k4-5xPpg,0.003780358628096102,1
UCakL_FHBQHw6Vpbh816u6hw,African Roots And Routes,qvWTtCyTS7A,0.003780358628096102,1
UCOTiyGSbRENLtx2_aDFgaHw,Your Dip Tech,dDUcFYVF9wA,0.003780358628096102,1
UCrniZyU5jTQpwPC6IofX9Kg,NK FILMS,AjLfvgjxxgU,0.003780358628096102,1
UClCq79rXKHiOeu3oeoZgmZA,Republik Fotografer,wb7ZcFfFbNA,0.003780358628096102,1
UCFhTEP5krEtsMT9JDLGT6Aw,Rahman Express,btLKrEWialc,0.0037425550418151415,1
UC7cbQx73gRsDFsjItVDIGXA,Alexander JPEG,HIIhgttd6dg,0.0037425550418151415,1
UCZff6I2okeH71I5jsE0LirQ,AFR Technology,HDWIQ4kdqJ8,0.0037425550418151415,1
UC7aIgvknREPh5BOnHK3Edlw,Drawing and Painting Academy,CLC7-sKqjlc,0.0037425550418151415,1
UCDbQlp6_cT7C5ER6P7le1Hw,Inventer all 2M,_LrFVL92nuw,0.0037425550418151415,1
UCxARRCP2ETtZIwZzkugd8Jw,Mr soumadip ,7FiTIsfJci4,0.0037425550418151415,1
UCGMTmfXGI2JhobeFwRf53nw,Alastair Currill Photography,"HLUDy6aB1BQ,TZP0ghjpAuk,HLUDy6aB1BQ",0.0037051294913969897,3
UCUDbVZOrZQK7nteiKmSJ2UA,Jess ,hk3qQhN-KYA,0.0037051294913969897,1
UC9SlOAO2wQ7tPCMs2YnQ68A,Advance Unique Fact ,"9DF3M_LbOeU,8_1XSe26phw",0.0037051294913969897,2
UCiA5R1dXnhNFsDog4Vkh8vA,Nimo studios ,"mpM0vwEDtak,mpM0vwEDtak,h1Ci8PGcass",0.0037051294913969897,3
UCbb9yNZUjrPJFhj8Sgx8sZg,Albrecht Voss,DD2x1wStXv8,0.0037051294913969897,1
UCYLSicYvcpLwWr0CVWE3xuA,Adobe Tamizha,7pWQY3CWfBA,0.00366807819648302,1
UCptYgypWexjfaCYiRMHi4WA,Rafi Photography,2GKMMPzr8qY,0.00366807819648302,1
UCoz1Wy_qO6wBWHifo95bTiA,Cansiuafheusa,"mboBLm9bppI,EQNuTXDjOd0",0.00366807819648302,2
UCzj7AdG6KilNJDdJZqbUzyQ,Fareed_Reviews,"tk_1-WgXIAE,tk_1-WgXIAE",0.00366807819648302,2
UCSERPIaqQfMn0C-XIaEoa9w,Unbox Review,SwXUz-cAQ5c,0.00366807819648302,1
UCvfkpbdQjBMDPpqqzKzC7Lg,MSC Click Service,JVwcd7R80bQ,0.00366807819648302,1
UCFy3p2awIe0wfz7l6v6IXbQ,Bhoju Vaghade Vlogs,hn_3y3n4ae8,0.0036313974145181895,1
UCiKD0plcJ79GdVqEbVL3k9Q,AK EDITS ,"XwLL45-h3ys,XwLL45-h3ys",0.0036313974145181895,2
UCY7ZevGi_lZGH96fvc5b1ew,GstoreQ8,0Rj816M637s,0.0036313974145181895,1
UCQwd4gkGMvdztelbOV6LI3A,ZGODZILLA GAMING,"AeRBQ6aynFA,JOidbD1Q2vo",0.0036313974145181895,2
UCQpE-s3DKQsKVIRHxlaM84A,Sayed Tech,bbTbP4TYe7o,0.0036313974145181895,1
UCfJ4_0fZ8r7Oqkooz2WuPxA,Jazination Tv,3zDz7yFBgGw,0.0036313974145181895,1
UCfabFNXQ7Jclibr5ynElIhg,Deposit-ডিপোজিট,t0OT4L8JcXg,0.003595083440373008,1
UCVb0Xfqgzk02ZbVNjJKdE2Q,REX BANTI PHOTOGRAPHY ,xpO_lRV73Cc,0.003595083440373008,1
UC2t4PgQJFpNQ1hsjp0Wb2ZQ,R.P EDITING,esZDvybOX_Y,0.003595083440373008,1
UCxAnX8FSQgKEP2Sm5gUK5sA,Jenifer Abilleira Peláez,rluwJsr0_vw,0.003595083440373008,1
UCfNoqye2-LlP6wDFFmj1puQ,ᑎIᑎᒎᗩ_ᗝᖇᑕᕼIᗪᔕ🌸,MNcWlXjeGeU,0.003559132605969278,1
UC1qmDk82a5HO7s6NGgEjkMg,Robinotof,45FbCWz0o9E,0.003559132605969278,1
UCf2tsAbK3QKiXehgHuLzldQ,The SAHD Studio,egXprX1qi1s,0.003559132605969278,1
UCl8-_yUWOiYp8FyafEXDw-w,PROFOTO MX,yHIhWlzQR74,0.003559132605969278,1
UCHNqYETr44g0xtmawvmuScQ,Suresh Boga,6gIHXTD8vRE,0.003523541279909585,1
UCSdevY51yCwx7OzIOChbwYw,Image Repairing,"MPyTgyzWolM,phNntvEeZVY",0.003523541279909585,2
UCKnaflu7tLEm2S5yHBYfmtg,Complete Technology,HLtahZMsDIA,0.003523541279909585,1
UCqmJQRgyY4Ra8WTL5JudCKw,UltraFire-Official,"fLC32j7Qs4k,lnvWZYmESb8",0.003523541279909585,2
UCPKtgBt9FBJ17A6eEBKdR6g,Art Facto,VQR6rLfcJAY,0.003488305867110489,1
UC9S2cqHdU3NKRcKICduB34Q,Mallu VLOgger,4Q0vZ-J4iq8,0.003488305867110489,1
UCD1ujdn4BVI6N8arTiNwhWw,Litemons,q0zxdppHTyk,0.003488305867110489,1
UCjIJ3f3xa8QkjKsp3YoSZkA,bindassgrow9 ,I0iKv9iQfks,0.003488305867110489,1
UCmEGAL5-h7ABxcuJCmdo3rA,Heru Saputra,jK4H3KOSHhA,0.003488305867110489,1
UC4mGcYSbCJ78xm59mSMterA,Purdunkin,l1leMGdTJRY,0.003488305867110489,1
UCQB7cCWYz5ZuJkSCvCOYQHw,RIMI K Rimix,maDAT9w0xXY,0.003453422808439384,1
UCLZeqIKNLyo5UeuOon_azow,Soni,"APz1FriDNc0,APz1FriDNc0,yU9nZXoOgmk",0.003453422808439384,3
UC7no-E2gLFp_XyoV5Y4nNzg,Techs and Facts,cF56PpNSIDU,0.003453422808439384,1
UC-x5-P5-iNDWUIviEpXTy4Q,Anshika Singh Editzz,bwgMGZ7Pxt4,0.003453422808439384,1
UCZ99sxJ_bnkLetjyApAsYsQ,Rajni Official 01,dWgL7Ax9etQ,0.003453422808439384,1
UCbXE4OPwevobTZwUx6ga-eg,Deal Hunters Zone,2zUdyztYo1E,0.003453422808439384,1
UCZfHQRVjcPiE7CCDi80T_Gg,Tom mc donald,ZhReoIBxtgo,0.003453422808439384,1
